Date;Time;Severity;From;Line;Message
2016/10/24;14:59:12.629;ERROR;cfg-proc.cpp;384;"Excepcion: LINUX(ERROR: 113). No puedo conectarme al HOST: 192.168.0.212: No route to host. "
2016/10/24;14:59:22.694;DEBUG;cfg-proc.cpp;365;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/24;14:59:25.694;ERROR;cfg-proc.cpp;384;"Excepcion: LINUX(ERROR: 113). No puedo conectarme al HOST: 192.168.0.212: No route to host. "
2016/10/24;14:59:35.760;DEBUG;cfg-proc.cpp;365;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/24;14:59:38.761;ERROR;cfg-proc.cpp;384;"Excepcion: LINUX(ERROR: 113). No puedo conectarme al HOST: 192.168.0.212: No route to host. "
2016/10/24;14:59:48.821;DEBUG;cfg-proc.cpp;365;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/24;14:59:51.821;ERROR;cfg-proc.cpp;384;"Excepcion: LINUX(ERROR: 113). No puedo conectarme al HOST: 192.168.0.212: No route to host. "
2016/10/24;14:59:53.621;ERROR;uv5ki-gw-cfg.cpp;153;"Recibida Signal 2. de PID=0, Code: 128, UID: 0."
2016/10/24;14:59:53.763;INFO;web-app-server.cpp;72;"WebAppServer leaving..."
2016/10/24;14:59:53.819;INFO;file-supervisor.cpp;112;"FileSupervisor leaving..."
2016/10/24;14:59:53.833;INFO;cfg-proc.cpp;392;"SoapClientProc leaving..."
2016/10/24;14:59:54.451;INFO;man-proc.cpp;84;"ManProc leaving..."
2016/11/07;08:01:52.626;INFO;uv5ki-gw-cfg.cpp;57;"UG5K-U BETA-1 (ULISES) CfgServer: (NUCLEODF 2016-11-07 08:01:44) Iniciado en ""./"". "
2016/11/07;08:01:52.647;INFO;uv5ki-gw-cfg.cpp;58;"ENTER para SALIR."
2016/11/07;08:01:52.659;INFO;web-app-server.cpp;25;"WebAppServer. Starting (8080) (appweb) (ug5kweb-index.html)..."
